#2.49999999964841901e+00 7.49999999753876345e+00 1.24999999912093323e+01 1.74999999778465636e+01 2.24999999546385183e+01 2.74999999187701825e+01 3.24999998674290680e+01 3.74999997978012374e+01 4.24999997070730586e+01 4.74999995924301928e+01 5.24999994510590895e+01 5.74999992801458291e+01 6.24999990768762927e+01 6.74999988384356442e+01 7.24999985620098926e+01 7.74999982447851892e+01 8.24999978839462216e+01 8.74999974766779474e+01 9.24999970201666883e+01 9.74999965115966347e+01 1.02499995948153213e+02 1.07499995327021125e+02 1.12499994645385598e+02 1.22499993089341473e+02 1.27499992209301965e+02 1.32499991257497186e+02 1.37499990231111070e+02 1.42499989127327780e+02 1.47499987943331121e+02 1.52499986676305809e+02 1.57499985323435055e+02 1.67499982348892132e+02 1.72499980721587292e+02 1.77499978997171354e+02 1.82499977172828153e+02 1.87499975245740160e+02 1.92499973213091124e+02 1.97499971072064142e+02 
-2.33843621237485094e-03 5.57802849158256118e-04 7.14616589741357802e-04 -1.48046482657939154e-04 4.43548496808003146e-04 4.31115072616070636e-04 2.59400373601232643e-05 3.96343130858310634e-04 3.25816776919954083e-04 9.40663255702542991e-05 3.67501509272662077e-04 2.66069893176176374e-04 1.32865530658777848e-04 3.46852388603919150e-04 2.31560971636223531e-04 1.59778794714487022e-04 3.30698679925836591e-04 2.08573745605102626e-04 1.81211438683658677e-04 3.17320939726178279e-04 1.95439498557152617e-04 2.00595517133652957e-04 3.05795435586756587e-04 2.21679722391334919e-04 2.95575835920164484e-04 1.96209233038673297e-04 2.57790681836924632e-04 2.86315617746557127e-04 1.98175273706712005e-04 2.72224529396866677e-04 2.77782518825057966e-04 2.77565859412805098e-04 2.66452373108917490e-04 2.04178138316857136e-04 2.79362167368405227e-04 2.52847636736223480e-04 2.08050939253011022e-04 2.79237054382200237e-04 
-1.55837073220417219e-03 -6.66252113310417788e-04 -2.83056824429019852e-04 -1.27330891516763112e-05 3.49281631053844819e-04 4.68187074158935457e-04 4.58696088834361390e-04 3.94159806826827129e-04 1.82239414951195557e-04 1.08027478911764345e-04 1.13516663758623113e-04 1.50864490562282864e-04 2.48970452081013138e-04 3.26801035831498295e-04 3.39694574203738353e-04 3.25980321378453925e-04 2.65985481444017244e-04 1.77439929474752800e-04 1.68976328238620166e-04 1.82747620167956191e-04 2.27052241761387542e-04 2.89271696579527799e-04 3.03789051171047056e-04 2.77721020777539987e-04 2.06132189478984760e-04 1.92377819670658853e-04 1.97212659816862573e-04 2.17119968066806207e-04 2.64431961094069540e-04 2.85675178104169859e-04 2.88518375625369003e-04 2.24751094012255639e-04 2.06165461442116846e-04 2.06079407456351309e-04 2.16111924384258054e-04 2.49091356595632747e-04 2.74309969105819009e-04 2.79629717085160554e-04 
2.95754872033979080e-03 -4.66525402852462838e-04 4.98015115075180919e-04 4.13901203079688747e-04 -3.45449114655078460e-05 4.86355007193411124e-04 5.03798324637246559e-05 3.92058882072167782e-04 2.28219622510092239e-04 1.41653022082530812e-04 3.58469950718055049e-04 1.26566762164056308e-04 3.49136640408593505e-04 1.79177116428976848e-04 2.27673889291183783e-04 3.06793058590731308e-04 1.63439986747747481e-04 3.22078453473818231e-04 1.82125520501643897e-04 2.88659686190072132e-04 2.59719932572665953e-04 1.89689750957207218e-04 3.01826624257035435e-04 2.93592877561808232e-04 2.28204139400314153e-04 2.14432777997472377e-04 2.85205500210564014e-04 1.96625452559470200e-04 2.89963474399802118e-04 2.11472036711482471e-04 2.57577253541681509e-04 2.05804462445303727e-04 2.83486933917144956e-04 2.10003645177659698e-04 2.72553838952253511e-04 2.45527118390639681e-04 2.16756272869945060e-04 2.75855772575825343e-04 
8.13651279884936604e-04 8.24707854672410254e-04 6.78704300242956716e-04 5.96025578196466535e-04 5.36034325940235859e-04 4.85323000838892122e-04 4.38041575777160395e-04 3.90002222693372773e-04 3.34676065396340421e-04 2.29888906766457065e-04 1.64160795302084877e-04 1.46016986931723147e-04 1.42148643430992170e-04 1.45905014902685253e-04 1.54443949096604217e-04 1.66251035786467124e-04 1.80418256063880690e-04 2.00555061284499577e-04 2.34314982722953177e-04 2.64058915683543758e-04 2.89267446578920443e-04 2.96235957713877223e-04 2.99903578101055543e-04 2.98244181960582912e-04 2.92930219260936666e-04 2.84009432186023620e-04 2.69235678357123776e-04 2.31962593278539224e-04 2.13659426693068813e-04 2.06222684823892600e-04 2.03375354065466558e-04 2.05850394154058285e-04 2.09996542162349059e-04 2.15652967734942841e-04 2.26267774254136140e-04 2.42131820758289081e-04 2.57041094201915427e-04 2.68730125527791351e-04 
-2.32359174232065228e-03 1.11034122891132299e-03 -2.48795635701983518e-04 6.08393573366779227e-04 -1.07228099327190845e-05 4.63219671584770717e-04 8.58133214174864169e-05 3.88007800257339779e-04 1.40591663553297022e-04 3.36242756569648290e-04 1.98631647516711747e-04 2.89976818128732841e-04 2.38773693150963858e-04 2.20025739001565015e-04 2.67693070573900890e-04 1.94181276881293097e-04 2.90244394542359932e-04 1.86128615713667284e-04 2.97476334578664493e-04 1.84443457281108577e-04 2.98550232041336144e-04 1.85937630640417903e-04 2.98019001111597855e-04 2.96218457627688675e-04 1.93647844751384699e-04 2.93359183682132148e-04 1.98772249298238113e-04 2.89557029035929442e-04 2.04376032676796581e-04 2.84838415208336449e-04 2.10310603947978472e-04 2.16479474277143572e-04 2.72073020944129035e-04 2.26895303618740842e-04 2.62766152988770955e-04 2.38884198639170730e-04 2.37582600920021577e-04 2.49495411163611915e-04 
6.51278310580602720e-04 5.45427783066595204e-04 4.90868528175690782e-04 4.56647221666727258e-04 4.32286216069694296e-04 4.13612204940365944e-04 3.98584129924709342e-04 3.86064851791772731e-04 3.75361662147495145e-04 3.66024226891280616e-04 3.57744913390404444e-04 3.50305211482674771e-04 3.43544942688334934e-04 3.37343593031124681e-04 3.31608488478524394e-04 3.26267025270090421e-04 3.21261403341630426e-04 3.16544959625791086e-04 3.12079555158424160e-04 3.07833674691469067e-04 3.03781019101466378e-04 2.99899445823155692e-04 2.96170159378785890e-04 2.89106375543575966e-04 2.85746025251165171e-04 2.82485553674599891e-04 2.79315753896141347e-04 2.76228484233082450e-04 2.73216495662352099e-04 2.67376163283477664e-04 2.61878575928928790e-04 2.52053236914227027e-04 2.47623710851586887e-04 2.43457378947462531e-04 2.39515930114413020e-04 2.35765174692273048e-04 2.32174656921637452e-04 2.28717342454315528e-04 
2.67279491301338108e-03 -5.65420273557255804e-04 6.47424386969804684e-04 -2.28484534258400591e-05 3.21882814748454852e-04 3.02081514084932281e-04 1.49485025796017919e-04 3.84166975781988435e-04 1.16925113866830023e-04 3.74572921657191638e-04 1.26565843330343742e-04 3.46655896800508333e-04 1.50563276260515591e-04 3.12420026539664449e-04 1.90659851563910673e-04 2.49923247908860364e-04 2.83010210695197769e-04 1.95581317931816409e-04 3.05493691092052723e-04 1.85674058117441508e-04 3.04948705817279821e-04 1.86552697569155798e-04 2.94355194167324901e-04 2.76950422907024161e-04 2.22763039778497914e-04 2.37790055665612539e-04 2.74803385911888604e-04 2.11032094730705398e-04 2.84680045179417762e-04 2.05342526374952753e-04 2.83467977728511030e-04 2.76027709973731856e-04 2.15007908446436969e-04 2.59239084149473769e-04 2.41151165690313299e-04 2.32757145626674559e-04 2.69829487281458694e-04 2.18263286947872995e-04 
-5.57451585929649891e-04 -3.96008409897109141e-04 -2.18850316027360619e-04 -1.02857722760953457e-04 -9.19179040000855729e-07 1.11841153878623103e-04 3.25968374071237629e-04 3.82324193814303982e-04 3.85876658685580041e-04 3.69393839874928047e-04 3.42181060730253070e-04 2.98673565513868215e-04 2.29863324369876978e-04 1.78851908289391290e-04 1.67280720564463495e-04 1.65972126989079912e-04 1.74401794535003599e-04 1.94562504745412362e-04 2.55109385137104988e-04 2.92794110889835267e-04 3.01816329462166802e-04 3.00525777777289947e-04 2.92572675834972245e-04 2.45895217891791622e-04 2.13962443480073488e-04 2.04134536490570225e-04 2.00656543411057049e-04 2.02684248754969598e-04 2.11211586179602166e-04 2.33151577061240336e-04 2.70638910976085006e-04 2.80711716476828607e-04 2.77239234695461287e-04 2.70095335090847683e-04 2.51450681481590627e-04 2.29844480418714539e-04 2.18326550861195143e-04 2.14604235619230094e-04 
-2.11182194224262577e-03 7.48217092759445330e-04 4.84170417600469308e-04 -4.95605930599533938e-05 5.04232223570034413e-04 5.65561421148506410e-05 2.46802599949697303e-04 3.80516458138484628e-04 1.07107391253325273e-04 3.53486513090009739e-04 1.84378441944394670e-04 1.81573227008963769e-04 3.38339673893580262e-04 1.56864394028371123e-04 2.98832069308682289e-04 2.80985473597211721e-04 1.82529779217341273e-04 3.11352918969266335e-04 1.87944160756988533e-04 2.46834622476034885e-04 2.93611377398262697e-04 1.90275179512965965e-04 2.90820285674645029e-04 2.16303984980720812e-04 2.90329911640777169e-04 1.99731295594222929e-04 2.73703461415116434e-04 2.63143078878412236e-04 2.10126725651185395e-04 2.82941873910393365e-04 2.10955191200385767e-04 2.74198565408569376e-04 2.10832159851616065e-04 2.74104506570338143e-04 2.25688820610754734e-04 2.27012764947288063e-04 2.74797363297796325e-04 2.14453272353025605e-04 
1.91783446652091000e-03 1.02208807088268751e-03 6.19943359288998479e-04 1.88709761595054720e-04 1.17227264188066247e-05 3.62803081421401457e-05 1.60781683538161569e-04 3.78762692388255498e-04 3.79488223216711373e-04 3.28496949035737645e-04 1.88061640925985029e-04 1.46827118192930305e-04 1.58291887248763384e-04 2.60296995851736824e-04 3.20845925214311844e-04 3.14966953396885060e-04 2.70248906940677945e-04 1.95176768161083925e-04 1.81595010143772377e-04 1.95695647518998397e-04 2.77721294032693355e-04 2.98232193058219368e-04 2.89097292051379920e-04 2.04085266267791895e-04 1.98774571988487314e-04 2.16546467421597274e-04 2.77724747740771074e-04 2.85225862183791979e-04 2.74425019968874335e-04 2.32776719087989236e-04 2.10079410249632231e-04 2.34088464274083370e-04 2.75047453295074380e-04 2.76288871976203396e-04 2.62676088013818879e-04 2.24249393510785088e-04 2.14792341785969697e-04 2.18333108151710757e-04 
2.24743543486547858e-03 5.34055018358131823e-04 -1.92456618366266424e-04 4.92714584271098407e-04 4.22397476629868523e-04 3.73964681810743321e-05 3.36528371026502220e-04 3.77038815577818934e-04 1.10691300716047794e-04 2.60785969848414880e-04 3.49131636954335171e-04 1.50560918213821297e-04 2.21982612487018043e-04 3.28887591394571481e-04 1.78692063369949631e-04 1.97377137854092444e-04 3.12801024676959182e-04 2.03006005710637029e-04 1.95115734307502571e-04 2.99258770406329606e-04 2.32272601968037972e-04 1.96386156935551793e-04 2.87401380448338477e-04 1.99077864354760866e-04 2.76722789004726596e-04 2.77107632567618418e-04 2.02831331070023660e-04 2.60985685145903102e-04 2.79385625342446658e-04 2.07487536514074664e-04 2.45488274133087519e-04 2.13052298363719777e-04 2.32736825492760373e-04 2.76630180443118170e-04 2.19766691670284750e-04 2.23137727301449604e-04 2.73478329733747969e-04 2.28515513952501939e-04 
-1.43810815141334845e-03 -4.84240133422143111e-04 4.78023565076256024e-04 5.61520906164795792e-04 2.99927857527632687e-04 5.47991985495196006e-05 1.06094382945684011e-04 3.75365064999896153e-04 3.61065336144561662e-04 1.93853843217013292e-04 1.37605273148371632e-04 2.16531856730856103e-04 3.33469598926369683e-04 3.00272406088924451e-04 1.81139040616883421e-04 1.76277068739721156e-04 2.90040855437792035e-04 3.06454064423162826e-04 2.45659335617998576e-04 1.88935750577008145e-04 2.06099370192880236e-04 2.92914876063188052e-04 2.85732054652008906e-04 1.98769921382987221e-04 2.53496240173289920e-04 2.86670359924200461e-04 2.63642851328534816e-04 2.09994972710971065e-04 2.10556720306299342e-04 2.73128564302384746e-04 2.77783037838904786e-04 2.11387650334793667e-04 2.26254481334907051e-04 2.75016956441249711e-04 2.67950039279614264e-04 2.22477691213173671e-04 2.15903449806993447e-04 2.58070055906156658e-04 
-1.70889171209614565e-03 -3.38996725613729629e-04 5.95587088860211468e-04 5.22487686407463719e-04 2.66114061979733012e-05 8.58158769034529043e-05 3.79910675331385553e-04 3.73718758160804417e-04 1.28715290879813295e-04 1.52899827995214561e-04 3.28562885495676637e-04 3.28443309276037058e-04 1.65482500562822446e-04 1.80238358134478173e-04 3.05549936975698972e-04 3.06539596049626526e-04 1.84432666479326127e-04 1.95087498039116415e-04 2.92494403119148002e-04 2.93626830210757248e-04 1.95996998509993911e-04 2.04419739021802476e-04 2.84087259397661316e-04 2.03794498984594997e-04 2.10832679383148172e-04 2.78224932254188706e-04 2.79086021747363734e-04 2.09412452749328852e-04 2.15515051657172760e-04 2.73907362908736094e-04 2.74594276127869397e-04 2.19087836016718958e-04 2.70598288337720331e-04 2.71121403538854928e-04 2.16979884160222505e-04 2.21907061364596864e-04 2.67984308269714308e-04 2.68358773349700204e-04 
2.23847797052168949e-03 6.86200947612118639e-04 -1.69012683965291048e-04 1.88297890345706100e-04 4.78217431108232519e-04 1.50908567465069915e-04 8.62669851164686683e-05 3.72117518567985524e-04 3.33198596122298541e-04 1.38107859730408878e-04 2.04192253558055993e-04 3.37073317572975095e-04 2.14933050643105185e-04 1.66541953210984459e-04 3.07138618057193138e-04 2.96510197352907608e-04 1.84956748482199840e-04 2.11800064663172710e-04 3.02468826738415322e-04 2.32904528578288268e-04 1.92350087592617282e-04 2.83992481467542268e-04 2.82466510838891521e-04 2.16534793293329055e-04 2.86665410274252472e-04 2.41354711688640604e-04 2.05274868057726801e-04 2.71787826999269472e-04 2.74952365224683849e-04 2.14665663293130469e-04 2.19909660554659051e-04 2.46281819806819973e-04 2.13153557900616733e-04 2.63964738367886468e-04 2.70214647973610381e-04 2.21420912598726925e-04 2.22511880889386687e-04 2.71474592767962600e-04 
1.72813569574457437e-03 9.50067578694882022e-04 4.72159503178855072e-04 -3.45475619763748726e-05 3.02072207335693865e-05 2.54246212823019371e-04 3.96015044993552336e-04 3.70542819969636532e-04 1.67122136290569938e-04 1.33078556833387954e-04 1.79169482198173526e-04 3.12413896540394975e-04 3.28885199503263742e-04 2.78628270112539435e-04 1.75339706768020868e-04 1.83816697079665559e-04 2.54280536750346980e-04 3.01806523333209996e-04 2.93636848293352560e-04 2.06987148638051793e-04 1.93052453148894663e-04 2.17889807003692279e-04 2.80868098990038749e-04 2.57576808234028778e-04 2.04367067298982688e-04 2.10049188269153273e-04 2.54348750463737809e-04 2.80257013388635697e-04 2.73922171935783222e-04 2.18499260307839828e-04 2.11287519981833495e-04 2.70002731246511999e-04 2.74649054244474654e-04 2.47180158979705541e-04 2.16063857024167001e-04 2.21015388869583125e-04 2.54450932300639282e-04 2.70681504216479976e-04 
-1.64296003201775342e-03 5.24033427405393550e-04 5.73855379223408820e-04 -4.61704552488133717e-05 4.13631892471942402e-04 3.54673460086705236e-04 8.44309833752906515e-05 3.69007726210920906e-04 2.63381032071094022e-04 1.38542278820253089e-04 3.41416419665720346e-04 2.20509402778696598e-04 1.72243649407683943e-04 3.21252664279455559e-04 1.95660583408348900e-04 1.99354691361054563e-04 3.05098604865699044e-04 1.95264047736092131e-04 2.30163307033603645e-04 2.91388806229525858e-04 1.97182043469977791e-04 2.69227945215671550e-04 2.79291465610049736e-04 2.77711285886531555e-04 2.63632970839221595e-04 2.05269890341222653e-04 2.79426835415427690e-04 2.46170013136419181e-04 2.10975051299423306e-04 2.78165825312668932e-04 2.32128515678735320e-04 2.75286784348948820e-04 2.22710706548705272e-04 2.26959552288290588e-04 2.71429200238312916e-04 2.20686390811003345e-04 2.40889991384306290e-04 2.66938205986102508e-04 
-1.04970327948610974e-03 -4.17439339523630862e-04 -1.48034356793200818e-04 3.66522933996550089e-05 2.81946339174972166e-04 3.97508726127840666e-04 4.00540082107751110e-04 3.67499093024037285e-04 2.80745425175649187e-04 1.56904800012206167e-04 1.47195130432842427e-04 1.64666029394359910e-04 2.08559006714562235e-04 2.82402829110085828e-04 3.08511153432922103e-04 3.09971921378551015e-04 2.92939546249644837e-04 2.21612112007004385e-04 1.93488551826405522e-04 1.92480290757385942e-04 2.04222220523046734e-04 2.39494870889732814e-04 2.77735241918680709e-04 2.84482239230192694e-04 2.67873504048692286e-04 2.18337845206510419e-04 2.07983181508379362e-04 2.10321899509543234e-04 2.20607407998247218e-04 2.52085002620734667e-04 2.71753051679874313e-04 2.71431569915916147e-04 2.50073770856460440e-04 2.20306361055176453e-04 2.16464469545842020e-04 2.20430709236857397e-04 2.34561237768663664e-04 2.59180881642647257e-04 
2.24510023786085068e-03 -2.91930155550560908e-04 4.66733849874249309e-04 3.30319557627691831e-04 4.96540394255205563e-05 4.17299116764358914e-04 9.50079475098211662e-05 3.66024666682647026e-04 1.93851919284146891e-04 1.98414427920511310e-04 3.16919714890284644e-04 1.57988947660206647e-04 3.24554438255688640e-04 1.81911825920585626e-04 2.89154022480223429e-04 2.55597329960841676e-04 1.93969976604840751e-04 2.97379082867909488e-04 1.91082189638403692e-04 2.92679640403042344e-04 2.17082737249140514e-04 2.31853815587893409e-04 2.76198780977161265e-04 2.85205650233033505e-04 2.09980208272993001e-04 2.71778156783867328e-04 2.46164760271733911e-04 2.17131543669085356e-04 2.74931466879153299e-04 2.11749325007889072e-04 2.75060846067320518e-04 2.44529816918176446e-04 2.63628363467257286e-04 2.17343384961445665e-04 2.71657763900918071e-04 2.20244999070058942e-04 2.64943320937667407e-04 2.42526091356240622e-04 
